,sample_id,farm,visit_number,date_collected,ctx_m,animals_sampled,weaned_heifer,adult,dry,footpath,amp_c,ct_pos,cipR,tetR,cephR,strepR,amoxR,plain_undiluted,anything_waste,heifers_waste,whichclinresp,firstmastitis,poultry,equine,total_cattle,yield,herd_size,bought_pre,scc,pneum_vacc,diarrvacc,anticocc,halocur,nsaiddiarr,trough_clean,time_dam,um_spray,give_col,wean,pattern,percentdryoff,calving_group,calhousing_type,calhousing_older,hectares,othergraze,bvdvacc,ibrvacc,leptovacc,salmvacc,lungvacc,clostvacc,organic,daystreatmast,timesfirstmast,injectmast,nsaidmast,treatfoot,abcalve,nsaidcalve,calveclean,milkgraze,lime,predip,acf,cleancluster,drytrough,premises,shows,market,hostfarmwalk,starling,deer,badger,rook,pigeon,fox,pheasant,rat,shoot,hunt,outsource,feedlorry,muckspreader,aiexternal,machinery,bedmilk_1,bedmilk_2,bedmilk_3,bedmilk_4,bedmilk_6,bedmilk_8,foragetype_1,foragetype_2,foragetype_3,foragetype_4,foragetype_5,foragetype_6,foragetype_7,foragetype_8,foragebought,manure_1,manure_2,manure_3,manure_4,manure_5,manure_6,manure_7,manure_8,manure_9,s_housed_outdoor,cefq_dct,ceph_dct,fram_dct,clox_dct,s_calving_now,water,total_mg_pcu,ceph_3_4,ceph_1,co_amox,tet,amox,fq,novobiocin,pen,cefalexin,strep,preweaned_heifer
2641,MIA76,MIA,18,23/08/2018,0,d,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Amphenicol,td/multiject,0,1,2,1,2,6,140,1,Y,0,0,0,1,2,1,0,1,2,100,0,2,0,140,N,Y,Y,Y,N,Y,Y,0,2,2,1,5,1,0,1,1,1,0,1,1,2,1,1,0,1,1,1,2,2,1,2,1,2,2,1,1,0,0,1,0,1,no,no,no,yes,no,no,yes,yes,no,no,yes,yes,no,no,1,yes,no,no,yes,yes,no,no,no,no,outdoor,0,0,1,0,1,0,7.489140271,0,0.162895928,0,0.458624434,0.407239819,0,0.065158371,1.266171946,0.162895928,0,0
2642,MIA77,MIA,18,23/08/2018,0,pw,0,0,0,0,0,0,1,1,1,1,1,6790,0,0,Amphenicol,td/multiject,0,1,2,1,2,6,140,1,Y,0,0,0,1,2,1,0,1,2,100,0,2,0,140,N,Y,Y,Y,N,Y,Y,0,2,2,1,5,1,0,1,1,1,0,1,1,2,1,1,0,1,1,1,2,2,1,2,1,2,2,1,1,0,0,1,0,1,no,no,no,yes,no,no,yes,yes,no,no,yes,yes,no,no,1,yes,no,no,yes,yes,no,no,no,no,housed,0,0,1,0,1,0,7.489140271,0,0.162895928,0,0.458624434,0.407239819,0,0.065158371,1.266171946,0.162895928,0,1
2643,MIA78,MIA,18,23/08/2018,0,pw,0,0,0,0,0,0,1,1,0,1,1,1880,0,0,Amphenicol,td/multiject,0,1,2,1,2,6,140,1,Y,0,0,0,1,2,1,0,1,2,100,0,2,0,140,N,Y,Y,Y,N,Y,Y,0,2,2,1,5,1,0,1,1,1,0,1,1,2,1,1,0,1,1,1,2,2,1,2,1,2,2,1,1,0,0,1,0,1,no,no,no,yes,no,no,yes,yes,no,no,yes,yes,no,no,1,yes,no,no,yes,yes,no,no,no,no,housed,0,0,1,0,1,0,7.489140271,0,0.162895928,0,0.458624434,0.407239819,0,0.065158371,1.266171946,0.162895928,0,1
2644,MIA79,MIA,18,23/08/2018,0,a,0,1,0,0,0,0,0,0,0,0,1,10,0,0,Amphenicol,td/multiject,0,1,2,1,2,6,140,1,Y,0,0,0,1,2,1,0,1,2,100,0,2,0,140,N,Y,Y,Y,N,Y,Y,0,2,2,1,5,1,0,1,1,1,0,1,1,2,1,1,0,1,1,1,2,2,1,2,1,2,2,1,1,0,0,1,0,1,no,no,no,yes,no,no,yes,yes,no,no,yes,yes,no,no,1,yes,no,no,yes,yes,no,no,no,no,housed,0,0,1,0,1,0,7.489140271,0,0.162895928,0,0.458624434,0.407239819,0,0.065158371,1.266171946,0.162895928,0,0
2645,MIA80,MIA,18,23/08/2018,0,a,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Amphenicol,td/multiject,0,1,2,1,2,6,140,1,Y,0,0,0,1,2,1,0,1,2,100,0,2,0,140,N,Y,Y,Y,N,Y,Y,0,2,2,1,5,1,0,1,1,1,0,1,1,2,1,1,0,1,1,1,2,2,1,2,1,2,2,1,1,0,0,1,0,1,no,no,no,yes,no,no,yes,yes,no,no,yes,yes,no,no,1,yes,no,no,yes,yes,no,no,no,no,housed,0,0,1,0,1,0,7.489140271,0,0.162895928,0,0.458624434,0.407239819,0,0.065158371,1.266171946,0.162895928,0,0
2646,MIA81,MIA,19,18/09/2018,0,h,1,0,0,1,0,0,0,0,0,0,0,60,0,0,Amphenicol,td/multiject,0,1,2,1,2,6,140,1,Y,0,0,0,1,2,1,0,1,2,100,0,2,0,140,N,Y,Y,Y,N,Y,Y,0,2,2,1,5,1,0,1,1,1,0,1,1,2,1,1,0,1,1,1,2,2,1,2,1,2,2,1,1,0,0,1,0,1,no,no,no,yes,no,no,yes,yes,no,no,yes,yes,no,no,1,yes,no,no,yes,yes,no,no,no,no,outdoor,0,0,1,0,1,0,7.489140271,0,0.162895928,0,0.458624434,0.407239819,0,0.065158371,1.266171946,0.162895928,0,0
2647,MIA82,MIA,19,18/09/2018,0,h,1,0,0,1,0,0,0,0,0,0,0,220,0,0,Amphenicol,td/multiject,0,1,2,1,2,6,140,1,Y,0,0,0,1,2,1,0,1,2,100,0,2,0,140,N,Y,Y,Y,N,Y,Y,0,2,2,1,5,1,0,1,1,1,0,1,1,2,1,1,0,1,1,1,2,2,1,2,1,2,2,1,1,0,0,1,0,1,no,no,no,yes,no,no,yes,yes,no,no,yes,yes,no,no,1,yes,no,no,yes,yes,no,no,no,no,outdoor,0,0,1,0,1,0,7.489140271,0,0.162895928,0,0.458624434,0.407239819,0,0.065158371,1.266171946,0.162895928,0,0
2648,MIA83,MIA,19,18/09/2018,0,a,0,1,0,0,0,0,0,1,1,1,1,270,0,0,Amphenicol,td/multiject,0,1,2,1,2,6,140,1,Y,0,0,0,1,2,1,0,1,2,100,0,2,0,140,N,Y,Y,Y,N,Y,Y,0,2,2,1,5,1,0,1,1,1,0,1,1,2,1,1,0,1,1,1,2,2,1,2,1,2,2,1,1,0,0,1,0,1,no,no,no,yes,no,no,yes,yes,no,no,yes,yes,no,no,1,yes,no,no,yes,yes,no,no,no,no,housed,0,0,1,0,1,0,7.489140271,0,0.162895928,0,0.458624434,0.407239819,0,0.065158371,1.266171946,0.162895928,0,0
2649,MIA84,MIA,19,18/09/2018,0,a,0,1,0,0,0,0,0,1,1,0,1,680,0,0,Amphenicol,td/multiject,0,1,2,1,2,6,140,1,Y,0,0,0,1,2,1,0,1,2,100,0,2,0,140,N,Y,Y,Y,N,Y,Y,0,2,2,1,5,1,0,1,1,1,0,1,1,2,1,1,0,1,1,1,2,2,1,2,1,2,2,1,1,0,0,1,0,1,no,no,no,yes,no,no,yes,yes,no,no,yes,yes,no,no,1,yes,no,no,yes,yes,no,no,no,no,housed,0,0,1,0,1,0,7.489140271,0,0.162895928,0,0.458624434,0.407239819,0,0.065158371,1.266171946,0.162895928,0,0
2650,MIA85,MIA,20,30/10/2018,0,a,0,1,0,0,0,0,0,1,0,0,1,120,0,0,Amphenicol,td/multiject,0,1,2,1,2,6,140,1,Y,0,0,0,1,2,1,0,1,2,100,0,2,0,140,N,Y,Y,Y,N,Y,Y,0,2,2,1,5,1,0,1,1,1,0,1,1,2,1,1,0,1,1,1,2,2,1,2,1,2,2,1,1,0,0,1,0,1,no,no,no,yes,no,no,yes,yes,no,no,yes,yes,no,no,1,yes,no,no,yes,yes,no,no,no,no,housed,0,0,1,0,1,0,7.489140271,0,0.162895928,0,0.458624434,0.407239819,0,0.065158371,1.266171946,0.162895928,0,0
2651,MIA86,MIA,20,30/10/2018,0,a,0,1,0,0,0,0,0,1,1,0,1,420,0,0,Amphenicol,td/multiject,0,1,2,1,2,6,140,1,Y,0,0,0,1,2,1,0,1,2,100,0,2,0,140,N,Y,Y,Y,N,Y,Y,0,2,2,1,5,1,0,1,1,1,0,1,1,2,1,1,0,1,1,1,2,2,1,2,1,2,2,1,1,0,0,1,0,1,no,no,no,yes,no,no,yes,yes,no,no,yes,yes,no,no,1,yes,no,no,yes,yes,no,no,no,no,housed,0,0,1,0,1,0,7.489140271,0,0.162895928,0,0.458624434,0.407239819,0,0.065158371,1.266171946,0.162895928,0,0
2652,MIA87,MIA,21,30/11/2018,0,a,0,1,0,0,1,1,0,0,1,1,0,100,0,0,Amphenicol,td/multiject,0,1,2,1,2,6,140,1,Y,0,0,0,1,2,1,0,1,2,100,0,2,0,140,N,Y,Y,Y,N,Y,Y,0,2,2,1,5,1,0,1,1,1,0,1,1,2,1,1,0,1,1,1,2,2,1,2,1,2,2,1,1,0,0,1,0,1,no,no,no,yes,no,no,yes,yes,no,no,yes,yes,no,no,1,yes,no,no,yes,yes,no,no,no,no,housed,0,0,1,0,1,0,7.489140271,0,0.162895928,0,0.458624434,0.407239819,0,0.065158371,1.266171946,0.162895928,0,0
2653,MIA88,MIA,21,30/11/2018,0,a,0,1,0,0,0,0,0,0,0,0,0,180,0,0,Amphenicol,td/multiject,0,1,2,1,2,6,140,1,Y,0,0,0,1,2,1,0,1,2,100,0,2,0,140,N,Y,Y,Y,N,Y,Y,0,2,2,1,5,1,0,1,1,1,0,1,1,2,1,1,0,1,1,1,2,2,1,2,1,2,2,1,1,0,0,1,0,1,no,no,no,yes,no,no,yes,yes,no,no,yes,yes,no,no,1,yes,no,no,yes,yes,no,no,no,no,housed,0,0,1,0,1,0,7.489140271,0,0.162895928,0,0.458624434,0.407239819,0,0.065158371,1.266171946,0.162895928,0,0
2654,MCO1,MCO,1,10/04/2017,0,pw,0,0,0,0,0,0,0,1,0,1,1,10000,1,1,Amphenicol,td/multiject,1,0,2,1,1,0,200,0,N,0,0,0,2,2,1,0,1,2,31,1,1,0,270,N,Y,N,Y,N,N,N,0,4,1,5,5,1,0,1,1,1,1,0,0,1,1,1,0,1,0,1,2,2,2,2,1,2,1,1,1,0,1,0,1,0,no,yes,no,no,no,no,yes,no,yes,no,yes,yes,no,no,1,no,no,yes,yes,yes,yes,no,no,no,housed,0,1,0,0,1,0,16.63184874,0.480192077,0.528211285,1.018007203,1.869087635,0.396158463,0.108043217,0.230492197,3.149795918,0,0.115246098,1
2655,MCO2,MCO,1,10/04/2017,1,pw,0,0,0,0,0,1,0,1,1,1,1,5120,1,1,Amphenicol,td/multiject,1,0,2,1,1,0,200,0,N,0,0,0,2,2,1,0,1,2,31,1,1,0,270,N,Y,N,Y,N,N,N,0,4,1,5,5,1,0,1,1,1,1,0,0,1,1,1,0,1,0,1,2,2,2,2,1,2,1,1,1,0,1,0,1,0,no,yes,no,no,no,no,yes,no,yes,no,yes,yes,no,no,1,no,no,yes,yes,yes,yes,no,no,no,housed,0,1,0,0,1,0,16.63184874,0.480192077,0.528211285,1.018007203,1.869087635,0.396158463,0.108043217,0.230492197,3.149795918,0,0.115246098,1
2656,MCO3,MCO,1,10/04/2017,0,pw,0,0,0,0,0,0,0,1,0,1,1,2430,1,1,Amphenicol,td/multiject,1,0,2,1,1,0,200,0,N,0,0,0,2,2,1,0,1,2,31,1,1,0,270,N,Y,N,Y,N,N,N,0,4,1,5,5,1,0,1,1,1,1,0,0,1,1,1,0,1,0,1,2,2,2,2,1,2,1,1,1,0,1,0,1,0,no,yes,no,no,no,no,yes,no,yes,no,yes,yes,no,no,1,no,no,yes,yes,yes,yes,no,no,no,housed,0,1,0,0,1,0,16.63184874,0.480192077,0.528211285,1.018007203,1.869087635,0.396158463,0.108043217,0.230492197,3.149795918,0,0.115246098,1
2657,MCO4,MCO,1,10/04/2017,0,h,1,0,0,0,0,0,0,1,0,1,1,630,1,1,Amphenicol,td/multiject,1,0,2,1,1,0,200,0,N,0,0,0,2,2,1,0,1,2,31,1,1,0,270,N,Y,N,Y,N,N,N,0,4,1,5,5,1,0,1,1,1,1,0,0,1,1,1,0,1,0,1,2,2,2,2,1,2,1,1,1,0,1,0,1,0,no,yes,no,no,no,no,yes,no,yes,no,yes,yes,no,no,1,no,no,yes,yes,yes,yes,no,no,no,housed,0,1,0,0,1,0,16.63184874,0.480192077,0.528211285,1.018007203,1.869087635,0.396158463,0.108043217,0.230492197,3.149795918,0,0.115246098,0
2658,MCO6,MCO,1,10/04/2017,0,pw,0,0,0,0,0,0,0,1,0,0,1,1400,1,1,Amphenicol,td/multiject,1,0,2,1,1,0,200,0,N,0,0,0,2,2,1,0,1,2,31,1,1,0,270,N,Y,N,Y,N,N,N,0,4,1,5,5,1,0,1,1,1,1,0,0,1,1,1,0,1,0,1,2,2,2,2,1,2,1,1,1,0,1,0,1,0,no,yes,no,no,no,no,yes,no,yes,no,yes,yes,no,no,1,no,no,yes,yes,yes,yes,no,no,no,housed,0,1,0,0,1,0,16.63184874,0.480192077,0.528211285,1.018007203,1.869087635,0.396158463,0.108043217,0.230492197,3.149795918,0,0.115246098,1
2659,MCO7,MCO,1,10/04/2017,0,a,0,1,0,0,0,0,0,0,0,0,1,20,1,1,Amphenicol,td/multiject,1,0,2,1,1,0,200,0,N,0,0,0,2,2,1,0,1,2,31,1,1,0,270,N,Y,N,Y,N,N,N,0,4,1,5,5,1,0,1,1,1,1,0,0,1,1,1,0,1,0,1,2,2,2,2,1,2,1,1,1,0,1,0,1,0,no,yes,no,no,no,no,yes,no,yes,no,yes,yes,no,no,1,no,no,yes,yes,yes,yes,no,no,no,housed,0,1,0,0,1,0,16.63184874,0.480192077,0.528211285,1.018007203,1.869087635,0.396158463,0.108043217,0.230492197,3.149795918,0,0.115246098,0
2660,MCO8,MCO,1,10/04/2017,0,h,0,0,0,1,0,0,0,0,0,0,0,0,1,1,Amphenicol,td/multiject,1,0,2,1,1,0,200,0,N,0,0,0,2,2,1,0,1,2,31,1,1,0,270,N,Y,N,Y,N,N,N,0,4,1,5,5,1,0,1,1,1,1,0,0,1,1,1,0,1,0,1,2,2,2,2,1,2,1,1,1,0,1,0,1,0,no,yes,no,no,no,no,yes,no,yes,no,yes,yes,no,no,1,no,no,yes,yes,yes,yes,no,no,no,outdoor,0,1,0,0,1,0,16.63184874,0.480192077,0.528211285,1.018007203,1.869087635,0.396158463,0.108043217,0.230492197,3.149795918,0,0.115246098,0
2661,MCO9,MCO,2,09/05/2017,0,h,0,0,0,1,0,0,0,0,0,0,0,0,1,1,Amphenicol,td/multiject,1,0,2,1,1,0,200,0,N,0,0,0,2,2,1,0,1,2,31,1,1,0,270,N,Y,N,Y,N,N,N,0,4,1,5,5,1,0,1,1,1,1,0,0,1,1,1,0,1,0,1,2,2,2,2,1,2,1,1,1,0,1,0,1,0,no,yes,no,no,no,no,yes,no,yes,no,yes,yes,no,no,1,no,no,yes,yes,yes,yes,no,no,no,outdoor,0,1,0,0,1,0,16.63184874,0.480192077,0.528211285,1.018007203,1.869087635,0.396158463,0.108043217,0.230492197,3.149795918,0,0.115246098,0
2662,MCO10,MCO,2,09/05/2017,0,pw,0,0,0,0,0,0,0,1,0,1,1,1990,1,1,Amphenicol,td/multiject,1,0,2,1,1,0,200,0,N,0,0,0,2,2,1,0,1,2,31,1,1,0,270,N,Y,N,Y,N,N,N,0,4,1,5,5,1,0,1,1,1,1,0,0,1,1,1,0,1,0,1,2,2,2,2,1,2,1,1,1,0,1,0,1,0,no,yes,no,no,no,no,yes,no,yes,no,yes,yes,no,no,1,no,no,yes,yes,yes,yes,no,no,no,housed,0,1,0,0,1,0,16.63184874,0.480192077,0.528211285,1.018007203,1.869087635,0.396158463,0.108043217,0.230492197,3.149795918,0,0.115246098,1
2663,MCO11,MCO,2,09/05/2017,0,pw,0,0,0,0,0,0,0,1,0,1,1,9020,1,1,Amphenicol,td/multiject,1,0,2,1,1,0,200,0,N,0,0,0,2,2,1,0,1,2,31,1,1,0,270,N,Y,N,Y,N,N,N,0,4,1,5,5,1,0,1,1,1,1,0,0,1,1,1,0,1,0,1,2,2,2,2,1,2,1,1,1,0,1,0,1,0,no,yes,no,no,no,no,yes,no,yes,no,yes,yes,no,no,1,no,no,yes,yes,yes,yes,no,no,no,housed,0,1,0,0,1,0,16.63184874,0.480192077,0.528211285,1.018007203,1.869087635,0.396158463,0.108043217,0.230492197,3.149795918,0,0.115246098,1
2664,MCO12,MCO,2,09/05/2017,1,pw,0,0,0,0,1,1,0,1,1,1,1,4670,1,1,Amphenicol,td/multiject,1,0,2,1,1,0,200,0,N,0,0,0,2,2,1,0,1,2,31,1,1,0,270,N,Y,N,Y,N,N,N,0,4,1,5,5,1,0,1,1,1,1,0,0,1,1,1,0,1,0,1,2,2,2,2,1,2,1,1,1,0,1,0,1,0,no,yes,no,no,no,no,yes,no,yes,no,yes,yes,no,no,1,no,no,yes,yes,yes,yes,no,no,no,housed,0,1,0,0,1,0,16.63184874,0.480192077,0.528211285,1.018007203,1.869087635,0.396158463,0.108043217,0.230492197,3.149795918,0,0.115246098,1
2665,MCO13,MCO,2,09/05/2017,1,pw,0,0,0,0,1,1,0,1,1,0,1,2380,1,1,Amphenicol,td/multiject,1,0,2,1,1,0,200,0,N,0,0,0,2,2,1,0,1,2,31,1,1,0,270,N,Y,N,Y,N,N,N,0,4,1,5,5,1,0,1,1,1,1,0,0,1,1,1,0,1,0,1,2,2,2,2,1,2,1,1,1,0,1,0,1,0,no,yes,no,no,no,no,yes,no,yes,no,yes,yes,no,no,1,no,no,yes,yes,yes,yes,no,no,no,housed,0,1,0,0,1,0,16.63184874,0.480192077,0.528211285,1.018007203,1.869087635,0.396158463,0.108043217,0.230492197,3.149795918,0,0.115246098,1
2666,MCO14,MCO,2,09/05/2017,1,pw,0,0,0,0,1,1,0,1,1,0,1,1110,1,1,Amphenicol,td/multiject,1,0,2,1,1,0,200,0,N,0,0,0,2,2,1,0,1,2,31,1,1,0,270,N,Y,N,Y,N,N,N,0,4,1,5,5,1,0,1,1,1,1,0,0,1,1,1,0,1,0,1,2,2,2,2,1,2,1,1,1,0,1,0,1,0,no,yes,no,no,no,no,yes,no,yes,no,yes,yes,no,no,1,no,no,yes,yes,yes,yes,no,no,no,housed,0,1,0,0,1,0,16.63184874,0.480192077,0.528211285,1.018007203,1.869087635,0.396158463,0.108043217,0.230492197,3.149795918,0,0.115246098,1
2667,MCO15,MCO,2,09/05/2017,1,pw,0,0,0,0,1,1,0,1,1,0,1,3950,1,1,Amphenicol,td/multiject,1,0,2,1,1,0,200,0,N,0,0,0,2,2,1,0,1,2,31,1,1,0,270,N,Y,N,Y,N,N,N,0,4,1,5,5,1,0,1,1,1,1,0,0,1,1,1,0,1,0,1,2,2,2,2,1,2,1,1,1,0,1,0,1,0,no,yes,no,no,no,no,yes,no,yes,no,yes,yes,no,no,1,no,no,yes,yes,yes,yes,no,no,no,housed,0,1,0,0,1,0,16.63184874,0.480192077,0.528211285,1.018007203,1.869087635,0.396158463,0.108043217,0.230492197,3.149795918,0,0.115246098,1
2668,MCO16,MCO,2,09/05/2017,1,pw,0,0,0,0,1,1,0,1,1,1,1,10000,1,1,Amphenicol,td/multiject,1,0,2,1,1,0,200,0,N,0,0,0,2,2,1,0,1,2,31,1,1,0,270,N,Y,N,Y,N,N,N,0,4,1,5,5,1,0,1,1,1,1,0,0,1,1,1,0,1,0,1,2,2,2,2,1,2,1,1,1,0,1,0,1,0,no,yes,no,no,no,no,yes,no,yes,no,yes,yes,no,no,1,no,no,yes,yes,yes,yes,no,no,no,housed,0,1,0,0,1,0,16.63184874,0.480192077,0.528211285,1.018007203,1.869087635,0.396158463,0.108043217,0.230492197,3.149795918,0,0.115246098,1
2669,MCO17,MCO,2,09/05/2017,0,h,0,0,0,1,0,0,0,0,0,0,0,0,1,1,Amphenicol,td/multiject,1,0,2,1,1,0,200,0,N,0,0,0,2,2,1,0,1,2,31,1,1,0,270,N,Y,N,Y,N,N,N,0,4,1,5,5,1,0,1,1,1,1,0,0,1,1,1,0,1,0,1,2,2,2,2,1,2,1,1,1,0,1,0,1,0,no,yes,no,no,no,no,yes,no,yes,no,yes,yes,no,no,1,no,no,yes,yes,yes,yes,no,no,no,outdoor,0,1,0,0,1,0,16.63184874,0.480192077,0.528211285,1.018007203,1.869087635,0.396158463,0.108043217,0.230492197,3.149795918,0,0.115246098,0
2670,MCO18,MCO,2,09/05/2017,0,a,0,1,0,0,0,0,0,1,0,0,1,6860,1,1,Amphenicol,td/multiject,1,0,2,1,1,0,200,0,N,0,0,0,2,2,1,0,1,2,31,1,1,0,270,N,Y,N,Y,N,N,N,0,4,1,5,5,1,0,1,1,1,1,0,0,1,1,1,0,1,0,1,2,2,2,2,1,2,1,1,1,0,1,0,1,0,no,yes,no,no,no,no,yes,no,yes,no,yes,yes,no,no,1,no,no,yes,yes,yes,yes,no,no,no,housed,0,1,0,0,1,0,16.63184874,0.480192077,0.528211285,1.018007203,1.869087635,0.396158463,0.108043217,0.230492197,3.149795918,0,0.115246098,0
2671,MCO19,MCO,3,06/06/2017,1,h,1,0,0,0,0,1,0,1,1,1,1,3110,1,1,Amphenicol,td/multiject,1,0,2,1,1,0,200,0,N,0,0,0,2,2,1,0,1,2,31,1,1,0,270,N,Y,N,Y,N,N,N,0,4,1,5,5,1,0,1,1,1,1,0,0,1,1,1,0,1,0,1,2,2,2,2,1,2,1,1,1,0,1,0,1,0,no,yes,no,no,no,no,yes,no,yes,no,yes,yes,no,no,1,no,no,yes,yes,yes,yes,no,no,no,housed,0,1,0,0,1,0,16.63184874,0.480192077,0.528211285,1.018007203,1.869087635,0.396158463,0.108043217,0.230492197,3.149795918,0,0.115246098,0
2672,MCO20,MCO,3,06/06/2017,0,h,1,0,0,0,0,0,0,1,0,1,1,3210,1,1,Amphenicol,td/multiject,1,0,2,1,1,0,200,0,N,0,0,0,2,2,1,0,1,2,31,1,1,0,270,N,Y,N,Y,N,N,N,0,4,1,5,5,1,0,1,1,1,1,0,0,1,1,1,0,1,0,1,2,2,2,2,1,2,1,1,1,0,1,0,1,0,no,yes,no,no,no,no,yes,no,yes,no,yes,yes,no,no,1,no,no,yes,yes,yes,yes,no,no,no,housed,0,1,0,0,1,0,16.63184874,0.480192077,0.528211285,1.018007203,1.869087635,0.396158463,0.108043217,0.230492197,3.149795918,0,0.115246098,0
2673,MCO21,MCO,3,06/06/2017,0,h,1,0,0,0,0,0,0,1,0,1,1,2820,1,1,Amphenicol,td/multiject,1,0,2,1,1,0,200,0,N,0,0,0,2,2,1,0,1,2,31,1,1,0,270,N,Y,N,Y,N,N,N,0,4,1,5,5,1,0,1,1,1,1,0,0,1,1,1,0,1,0,1,2,2,2,2,1,2,1,1,1,0,1,0,1,0,no,yes,no,no,no,no,yes,no,yes,no,yes,yes,no,no,1,no,no,yes,yes,yes,yes,no,no,no,housed,0,1,0,0,1,0,16.63184874,0.480192077,0.528211285,1.018007203,1.869087635,0.396158463,0.108043217,0.230492197,3.149795918,0,0.115246098,0
2674,MCO22,MCO,3,06/06/2017,0,pw,0,0,0,0,0,0,0,1,1,1,1,9500,1,1,Amphenicol,td/multiject,1,0,2,1,1,0,200,0,N,0,0,0,2,2,1,0,1,2,31,1,1,0,270,N,Y,N,Y,N,N,N,0,4,1,5,5,1,0,1,1,1,1,0,0,1,1,1,0,1,0,1,2,2,2,2,1,2,1,1,1,0,1,0,1,0,no,yes,no,no,no,no,yes,no,yes,no,yes,yes,no,no,1,no,no,yes,yes,yes,yes,no,no,no,housed,0,1,0,0,1,0,16.63184874,0.480192077,0.528211285,1.018007203,1.869087635,0.396158463,0.108043217,0.230492197,3.149795918,0,0.115246098,1
2675,MCO23,MCO,3,06/06/2017,0,pw,0,0,0,0,0,0,0,1,0,1,1,9600,1,1,Amphenicol,td/multiject,1,0,2,1,1,0,200,0,N,0,0,0,2,2,1,0,1,2,31,1,1,0,270,N,Y,N,Y,N,N,N,0,4,1,5,5,1,0,1,1,1,1,0,0,1,1,1,0,1,0,1,2,2,2,2,1,2,1,1,1,0,1,0,1,0,no,yes,no,no,no,no,yes,no,yes,no,yes,yes,no,no,1,no,no,yes,yes,yes,yes,no,no,no,housed,0,1,0,0,1,0,16.63184874,0.480192077,0.528211285,1.018007203,1.869087635,0.396158463,0.108043217,0.230492197,3.149795918,0,0.115246098,1
2676,MCO24,MCO,3,06/06/2017,1,a,0,1,0,1,0,1,0,1,1,1,1,2090,1,1,Amphenicol,td/multiject,1,0,2,1,1,0,200,0,N,0,0,0,2,2,1,0,1,2,31,1,1,0,270,N,Y,N,Y,N,N,N,0,4,1,5,5,1,0,1,1,1,1,0,0,1,1,1,0,1,0,1,2,2,2,2,1,2,1,1,1,0,1,0,1,0,no,yes,no,no,no,no,yes,no,yes,no,yes,yes,no,no,1,no,no,yes,yes,yes,yes,no,no,no,outdoor,0,1,0,0,1,0,16.63184874,0.480192077,0.528211285,1.018007203,1.869087635,0.396158463,0.108043217,0.230492197,3.149795918,0,0.115246098,0
2677,MCO25,MCO,3,06/06/2017,0,h,0,0,0,0,0,0,0,1,0,0,1,970,1,1,Amphenicol,td/multiject,1,0,2,1,1,0,200,0,N,0,0,0,2,2,1,0,1,2,31,1,1,0,270,N,Y,N,Y,N,N,N,0,4,1,5,5,1,0,1,1,1,1,0,0,1,1,1,0,1,0,1,2,2,2,2,1,2,1,1,1,0,1,0,1,0,no,yes,no,no,no,no,yes,no,yes,no,yes,yes,no,no,1,no,no,yes,yes,yes,yes,no,no,no,outdoor,0,1,0,0,1,0,16.63184874,0.480192077,0.528211285,1.018007203,1.869087635,0.396158463,0.108043217,0.230492197,3.149795918,0,0.115246098,0
2678,MCO26,MCO,4,05/07/2017,0,h,1,0,0,0,0,0,0,1,0,1,1,880,1,1,Amphenicol,td/multiject,1,0,2,1,1,0,200,0,N,0,0,0,2,2,1,0,1,2,31,1,1,0,270,N,Y,N,Y,N,N,N,0,4,1,5,5,1,0,1,1,1,1,0,0,1,1,1,0,1,0,1,2,2,2,2,1,2,1,1,1,0,1,0,1,0,no,yes,no,no,no,no,yes,no,yes,no,yes,yes,no,no,1,no,no,yes,yes,yes,yes,no,no,no,housed,0,1,0,0,1,0,16.63184874,0.480192077,0.528211285,1.018007203,1.869087635,0.396158463,0.108043217,0.230492197,3.149795918,0,0.115246098,0
2679,MCO27,MCO,4,05/07/2017,0,h,1,0,0,0,0,0,0,1,0,1,1,1690,1,1,Amphenicol,td/multiject,1,0,2,1,1,0,200,0,N,0,0,0,2,2,1,0,1,2,31,1,1,0,270,N,Y,N,Y,N,N,N,0,4,1,5,5,1,0,1,1,1,1,0,0,1,1,1,0,1,0,1,2,2,2,2,1,2,1,1,1,0,1,0,1,0,no,yes,no,no,no,no,yes,no,yes,no,yes,yes,no,no,1,no,no,yes,yes,yes,yes,no,no,no,housed,0,1,0,0,1,0,16.63184874,0.480192077,0.528211285,1.018007203,1.869087635,0.396158463,0.108043217,0.230492197,3.149795918,0,0.115246098,0
2680,MCO28,MCO,4,05/07/2017,0,h,1,0,0,0,0,0,0,1,0,1,1,3100,1,1,Amphenicol,td/multiject,1,0,2,1,1,0,200,0,N,0,0,0,2,2,1,0,1,2,31,1,1,0,270,N,Y,N,Y,N,N,N,0,4,1,5,5,1,0,1,1,1,1,0,0,1,1,1,0,1,0,1,2,2,2,2,1,2,1,1,1,0,1,0,1,0,no,yes,no,no,no,no,yes,no,yes,no,yes,yes,no,no,1,no,no,yes,yes,yes,yes,no,no,no,housed,0,1,0,0,1,0,16.63184874,0.480192077,0.528211285,1.018007203,1.869087635,0.396158463,0.108043217,0.230492197,3.149795918,0,0.115246098,0
